sku,descripcion,stock,fecha
AT-YRK-4,Dukier Grunge L Arnés Trail,100,2025-04-07
AT-YRK-3,Dukier Grunge M Arnés Trail,100,2025-04-07
AT-YRK-2,Dukier Grunge S Arnés Trail,50,2025-04-07
AT-YRK-5,Dukier Grunge Xl Arnés Trail,70,2025-04-07
AR-CPG-4,Dukier Scouts L Arnés Ajustable,75,2025-04-07
AR-CPG-3,Dukier Scouts M Arnés Ajustable,100,2025-04-07
AR-CPG-2,Dukier Scouts S Arnés Ajustable,100,2025-04-07
AR-CPG-5,Dukier Scouts Xl Arnés Ajustable,50,2025-04-07
AR-CPG-1,Dukier Scouts Xs Arnés Ajustable,50,2025-04-07
AR-YRK-4,Dukier Grunge L Arnés Ajustable,75,2025-04-07
AR-YRK-3,Dukier Grunge M Arnés Ajustable,100,2025-04-07
AR-YRK-2,Dukier Grunge S Arnés Ajustable,100,2025-04-07
AR-YRK-5,Dukier Grunge Xl Arnés Ajustable,50,2025-04-07
AR-YRK-1,Dukier Grunge Xs Arnés Ajustable,50,2025-04-07
AC-CPG-4,Dukier Scouts L Arnés Clásico,50,2025-04-07
AC-CPG-3,Dukier Scouts M Arnés Clásico,100,2025-04-07
AC-CPG-2,Dukier Scouts S Arnés Clásico,50,2025-04-07
AC-YRK-4,Dukier Grunge L Arnés Clásico,50,2025-04-07
AC-YRK-3,Dukier Grunge M Arnés Clásico,100,2025-04-07
AC-YRK-2,Dukier Grunge S Arnés Clásico,50,2025-04-07
CL-CPG-4,Dukier Scouts L Collar,50,2025-04-07
CL-CPG-3,Dukier Scouts M Collar,50,2025-04-07
CL-CPG-2,Dukier Scouts S Collar,50,2025-04-07
CL-CPG-1,Dukier Scouts Xs Collar,50,2025-04-07
CG-CPG-0,Dukier Scouts U Collar Gato,50,2025-04-07
CG-YRK-0,Dukier Grunge U Collar Gato,50,2025-04-07
CL-YRK-4,Dukier Grunge L Collar,50,2025-04-07
CL-YRK-3,Dukier Grunge M Collar,75,2025-04-07
CL-YRK-2,Dukier Grunge S Collar,50,2025-04-07
CL-YRK-1,Dukier Grunge Xs Collar,50,2025-04-07
CR-CPG-4,Dukier Scouts L Correa,200,2025-04-07
CR-CPG-2,Dukier Scouts S Correa,140,2025-04-07
CR-YRK-4,Dukier Grunge L Correa,200,2025-04-07
CR-YRK-2,Dukier Grunge S Correa,140,2025-04-07
PJ-CPG-4,Dukier Scouts U Pajarita,50,2025-04-07
PJ-YRK-4,Dukier Grunge U Pajarita,50,2025-04-07
PB-CPG-2,Dukier Scouts U Porta Bolsas,0,2025-04-07
PB-YRK-2,Dukier Grunge U Porta Bolsas,150,2025-04-07
